entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_alignment_mode,htf_permission_mode,allowed_direction,h4_direction_state,h1_direction_state,rejected_by_htf_permission,candidate_long_detected,candidate_short_detected,selected_candidate_direction,selected_candidate_timeframe,m15_best_pattern,m15_best_score,m5_best_pattern,m5_best_score,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,retest_reference_distance_atr,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,target_room_score,retest_score,time_bucket,time_score_removed_flag,candidate_orderable_before_session_selection,rejected_before_selection_reason,session_consumed_reason,final_score,entry,exit,stop_loss,take_profit,risk_price,result_r,initial_stop_loss_price,current_stop_loss_price,break_even_enabled,break_even_triggered,break_even_trigger_type,break_even_trigger_r,break_even_trigger_time,bars_to_break_even,max_favorable_r_before_exit,max_adverse_r_before_exit,exit_type,full_sl_exit,break_even_exit,tp_exit,time_exit,result_r_before_be,result_r_after_be,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id,break_even_mode
2025.01.02 20:45:00,2025.01.03 02:45:00,newyork_first120_reference,EURJPY,SHORT,2025.01.02 20:30:00,20,17,2,new_york,2025.01.02 16:00,90,first_120min,false,true,3,EURJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,161.67100000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,break_below_without_lower_pullback,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,double_top,4.200,none,0.000,SHORT,false,H4_NONE_break_below_without_lower_pullback|H1_SHORT_confirmed_break_below_swing_low,true,161.67100000,161.61600000,161.61600000,wick_cluster_zone,0.1444,opening_range_low|neckline_level,161.67100000,0.1242,false,true,true,false,1.50,161.36300000,-0.300,0.200,90-120,true,true,none,order_sent,4.100,161.64300000,161.61700000,161.83000000,161.36300000,0.18700000,0.1390,161.83000000,161.83000000,false,false,none,0.0000,,-1,0.1390,0.0000,time,false,false,false,true,0.1390,0.0000,3.47,0.00,-1.36,2.11,0.210,1.497,24,0.22550000,31.00,4.100,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,2,no_break_even
2025.01.03 19:15:00,2025.01.06 01:15:00,newyork_first120_reference,GBPUSD,LONG,2025.01.03 19:00:00,19,16,1,new_york,2025.01.03 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.24162000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,1.24280000,1.24169000,1.24280000,current_day_high,0.0245,session_high|opening_range_high|neckline_level,1.24280000,0.0736,false,false,true,false,1.50,1.24761000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,1.24272000,1.24246000,1.23946000,1.24761000,0.00326000,-0.0798,1.23946000,1.23946000,false,false,none,0.0000,,-1,0.0000,0.0798,time,false,false,false,true,-0.0798,0.0000,-1.82,0.00,-0.08,-1.90,0.070,1.500,24,0.00108714,20.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,4,no_break_even
2025.01.08 19:15:00,2025.01.08 20:36:24,newyork_first120_reference,GBPJPY,SHORT,2025.01.08 19:00:00,19,16,1,new_york,2025.01.08 16:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,sweep_high_reclaim,sweep_reclaim_retest,195.70600000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,break_below_without_lower_pullback,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,sweep_high_reclaim,3.400,none,0.000,SHORT,false,H4_NONE_break_below_without_lower_pullback|H1_SHORT_confirmed_break_below_swing_low,true,195.67600000,195.60000000,195.50000000,round_number,0.5590,session_low|opening_range_low|neckline_level,195.60000000,0.1290,false,true,true,false,1.50,195.28400000,-0.300,0.200,0-30,true,true,none,order_sent,3.300,195.62800000,195.85900000,195.85700000,195.28400000,0.22900000,-1.0087,195.85700000,195.85700000,false,false,none,0.0000,,-1,0.0000,1.0087,full_sl,true,false,false,false,-1.0087,0.0000,-24.79,0.00,0.00,-24.79,0.170,1.502,5,0.21707143,38.00,3.300,sweep_reclaim_failed,false,not_invalidated,DEAL_REASON_SL,6,no_break_even
2025.01.10 19:15:00,2025.01.13 01:15:00,newyork_first120_reference,GBPUSD,SHORT,2025.01.10 19:00:00,19,16,1,new_york,2025.01.10 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.22220000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,break_below_without_lower_pullback,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,double_top,4.200,SHORT,false,H4_NONE_break_below_without_lower_pullback|H1_SHORT_confirmed_break_below_swing_low,true,1.22197000,1.22062000,1.22062000,recent_equal_highs,0.2677,neckline_level,1.22220000,0.1651,false,true,true,false,1.50,1.21487000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,1.22187000,1.22060000,1.22654000,1.21487000,0.00467000,0.2719,1.22654000,1.22654000,false,false,none,0.0000,,-1,0.2719,0.0000,time,false,false,false,true,0.2719,0.0000,6.35,0.00,-0.05,6.30,0.050,1.499,24,0.00199857,20.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,8,no_break_even
2025.01.14 19:15:00,2025.01.14 20:35:38,newyork_first120_reference,GBPUSD,SHORT,2025.01.14 19:00:00,19,16,1,new_york,2025.01.14 16:00,0,first_120min,true,true,3,GBPUSD,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.21842000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,double_top,4.200,none,0.000,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,1.21758000,1.21673000,1.21608000,failed_breakout_level,0.3109,session_low|opening_range_low|neckline_level,1.21673000,0.1788,false,true,true,false,1.50,1.21237000,-0.300,0.200,0-30,true,true,none,order_sent,4.100,1.21705000,1.22019000,1.22017000,1.21237000,0.00312000,-1.0064,1.22017000,1.22017000,false,false,none,0.0000,,-1,0.0000,1.0064,full_sl,true,false,false,false,-1.0064,0.0000,-21.98,0.00,0.00,-21.98,0.070,1.500,5,0.00178929,20.00,4.100,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,10,no_break_even
2025.01.15 19:15:00,2025.01.16 01:15:02,newyork_first120_reference,GBPJPY,SHORT,2025.01.15 19:00:00,19,16,1,new_york,2025.01.15 16:00,0,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,191.33600000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,none,0.000,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,191.27500000,191.18200000,191.16400000,wick_cluster_zone,0.0320,session_low|opening_range_low|neckline_level,191.18200000,0.0145,false,true,true,false,1.50,190.15500000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,191.18600000,191.37000000,191.87400000,190.15500000,0.68800000,-0.2674,191.87400000,191.87400000,false,false,none,0.0000,,-1,0.0000,0.2674,time,false,false,false,true,-0.2674,0.0000,-5.88,0.00,-2.12,-8.00,0.050,1.499,24,0.27535714,38.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,12,no_break_even
2025.01.16 19:15:00,2025.01.17 01:15:00,newyork_first120_reference,USDJPY,SHORT,2025.01.16 19:00:00,19,16,1,new_york,2025.01.16 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,155.54900000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,confirmed_break_below_swing_low,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,double_top,4.200,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,155.50600000,155.33200000,155.23350000,recent_equal_lows,0.1375,session_low|opening_range_low|neckline_level,155.33200000,0.0082,false,true,true,false,1.50,154.23800000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,155.33400000,155.24600000,156.06500000,154.23800000,0.73100000,0.1204,156.06500000,156.06500000,false,false,none,0.0000,,-1,0.1204,0.0000,time,false,false,false,true,0.1204,0.0000,2.83,0.00,-0.57,2.26,0.050,1.499,24,0.24357143,19.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,14,no_break_even
2025.01.17 20:00:00,2025.01.20 02:00:00,newyork_first120_reference,USDJPY,LONG,2025.01.17 19:45:00,19,16,1,new_york,2025.01.17 16:00,45,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,156.18500000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,no_confirmed_wave3_break,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,none,0.000,LONG,false,H4_NONE_no_confirmed_wave3_break|H1_LONG_confirmed_break_above_swing_high,true,156.33260000,156.23000000,156.33260000,recent_equal_highs,0.1267,neckline_level,156.18500000,0.4886,false,true,true,false,1.50,157.03200000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,156.26800000,156.30100000,155.75800000,157.03200000,0.51000000,0.0647,155.75800000,155.75800000,false,false,none,0.0000,,-1,0.0647,0.0000,time,false,false,false,true,0.0647,0.0000,1.48,0.00,0.34,1.82,0.070,1.498,24,0.16985714,16.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,16,no_break_even
2025.01.23 19:15:00,2025.01.24 01:15:00,newyork_first120_reference,USDJPY,SHORT,2025.01.23 19:00:00,19,16,1,new_york,2025.01.23 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,156.03900000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,short_only,no_confirmed_wave3_break,confirmed_break_below_swing_low,false,false,true,SHORT,PERIOD_M15,head_and_shoulders,4.500,double_top,4.200,SHORT,false,H4_NONE_no_confirmed_wave3_break|H1_SHORT_confirmed_break_below_swing_low,true,156.03900000,156.00000000,156.00000000,round_number,0.0549,session_low|opening_range_low|neckline_level,156.03900000,0.0719,false,true,true,false,1.50,155.31600000,-0.300,0.200,0-30,true,true,none,order_sent,4.400,156.02600000,156.02700000,156.50000000,155.31600000,0.47400000,-0.0021,156.50000000,156.50000000,false,false,none,0.0000,,-1,0.0000,0.0021,time,false,false,false,true,-0.0021,0.0000,-0.05,0.00,-0.90,-0.95,0.080,1.498,24,0.18085714,16.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,18,no_break_even
2025.01.24 19:45:00,2025.01.27 01:17:18,newyork_first120_reference,GBPJPY,LONG,2025.01.24 19:30:00,19,16,1,new_york,2025.01.24 16:00,30,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,194.49500000,PERIOD_M15,strict_h4_h1_alignment,h1_direction_h4_not_opposite_pre_filter,long_only,confirmed_break_above_swing_high,confirmed_break_above_swing_high,false,true,false,LONG,PERIOD_M15,inverse_head_and_shoulders,4.500,inverse_head_and_shoulders,4.500,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,194.55800000,194.50900000,194.55800000,pre_session_high,0.0064,session_high|opening_range_high|neckline_level,194.58100000,0.1295,false,true,true,false,1.50,195.49200000,-0.300,0.200,30-60,true,true,none,order_sent,4.400,194.55400000,193.92800000,193.92900000,195.49200000,0.62500000,-1.0016,193.92900000,193.92900000,false,false,none,0.0000,,-1,0.0000,1.0016,full_sl,true,false,false,false,-1.0016,0.0000,-24.08,0.00,0.21,-23.87,0.060,1.501,22,0.20842857,38.00,4.400,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,20,no_break_even
